timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1322.371000,-5.798274,2.166475,-4.337404,0.372516,-4.552382,-0.144399,-5.701035,3.293334
1322.671000,-5.851381,2.142997,-4.314854,0.295806,-4.617912,-0.173840,-5.756493,3.273343
1322.971000,-5.913015,2.121375,-4.383921,0.334018,-4.689019,-0.199151,-5.798766,3.257385
1323.171000,-5.953928,2.107550,-4.399644,0.348058,-4.722490,-0.209173,-5.837804,3.269765
1323.371000,-6.002870,2.091970,-4.410001,0.383248,-4.755901,-0.218509,-5.831840,3.224982
1323.571000,-6.037786,2.080782,-4.424980,0.413861,-4.790056,-0.226808,-5.817186,3.265199
1323.871000,-6.095273,2.062919,-4.480104,0.410743,-4.857300,-0.242460,-6.327714,3.143811
1323.971000,-6.116708,2.056298,-4.474996,0.424203,-4.891517,-0.251110,-6.359204,3.200485
1324.171000,-6.158690,2.043687,-4.494817,0.431487,-4.926203,-0.259849,-6.393043,3.233974
1324.371000,-6.209763,2.029980,-4.511179,0.440607,-4.960939,-0.268201,-6.430648,3.158365
1324.571000,-6.244746,2.021437,-4.530092,0.459450,-4.996083,-0.278168,-6.476929,3.190152
1324.871000,-6.301755,2.007495,-4.589011,0.456609,-5.063952,-0.289898,-6.549281,3.347897
1325.171000,-6.364696,1.990858,-4.635574,0.461295,-5.134467,-0.305870,-6.629664,3.331648
1325.371000,-6.406486,1.978766,-4.651202,0.469095,-5.169274,-0.313132,-6.645951,3.153911
1325.571000,-6.459252,1.963601,-4.672742,0.460561,-5.205280,-0.320268,-6.689193,3.142205
1325.771000,-6.495753,1.954386,-4.697257,0.451548,-5.241356,-0.325761,-6.745233,3.222559
1326.071000,-6.554070,1.944144,-4.744971,0.435777,-5.312841,-0.332522,-6.773306,3.077815
1326.371000,-6.618623,1.940238,-4.810412,0.365788,-5.383736,-0.331509,-6.863661,3.133947
1326.571000,-6.660915,1.942807,-4.829056,0.333033,-5.418569,-0.327604,-6.902367,3.098445
1326.771000,-6.709480,1.951302,-4.880109,0.295728,-5.453606,-0.319313,-6.918841,2.999758
1326.971000,-6.744444,1.959789,-4.876651,0.204908,-5.487123,-0.309014,-6.940434,2.840082
1327.271000,-6.809380,1.982534,-4.935281,0.196808,-5.558936,-0.282045,-6.916643,2.355603
1327.371000,-6.829026,1.991875,-5.008465,0.209412,-5.591325,-0.264455,-6.951948,2.320836
1327.571000,-6.866330,2.015729,-5.018893,0.173615,-5.619307,-0.242739,-6.984110,2.253143
1327.771000,-6.905606,2.052886,-5.032670,0.160399,-5.646068,-0.218371,-7.001988,2.253089
1327.971000,-6.923242,2.076597,-5.095190,0.149697,-5.668250,-0.194828,-7.018618,2.250570
1328.271000,-6.946746,2.119266,-5.061952,0.007941,-5.703728,-0.138457,-7.038222,2.266748
1328.571000,-6.967572,2.170240,-5.124318,-0.035706,-5.730557,-0.078775,-7.052418,2.252319
